,rain,elevation,river
2003/10/22,15.3,4.766,1.0659999999999998
2003/10/23,4.2,5.15,3.905
2003/10/24,5.8,5.526,4.272
2003/10/25,16.2,5.85,3.344
2003/10/26,0.7,5.943,8.289
2003/10/27,0.0,5.937,3.056
2003/10/28,3.6,5.98,1.89
2003/10/29,0.0,5.907,1.953
2003/10/30,3.1,5.634,1.7790000000000001
2003/10/31,4.8,5.127999999999999,2.0269999999999997
2003/11/01,3.8,4.7810000000000015,2.988
2003/11/02,1.7,4.962,3.043
2003/11/03,0.1,4.932,2.432
2003/11/04,0.0,4.9460000000000015,1.74
2003/11/05,0.0,5.024,1.392
2003/11/06,0.0,5.384,1.22
2003/11/07,0.0,5.199,1.113
2003/11/08,0.0,5.212999999999999,1.0270000000000001
2003/11/09,0.0,5.292000000000002,0.961
2003/11/10,0.0,5.33,0.917
2003/11/11,2.5,5.311,0.888
2003/11/12,0.4,5.322,0.9279999999999999
2003/11/13,2.4,5.1389999999999985,1.088
2003/11/14,6.1,4.7860000000000005,1.6569999999999998
2003/11/15,0.0,4.814,3.0210000000000004
2003/11/16,0.0,4.5680000000000005,1.689
2003/11/17,2.1,4.466,1.32
2003/11/18,0.1,4.984,1.32
2003/11/19,7.2,4.887,1.256
2003/11/20,0.9,4.937,2.451
2003/11/21,0.0,5.306,2.33
2003/11/22,0.0,5.609,1.636
2003/11/23,0.0,5.768,1.347
2003/11/24,0.1,5.809,1.176
2003/11/25,14.2,5.814,1.2009999999999998
2003/11/26,3.1,5.921,10.82
2003/11/27,0.4,5.496,4.681
2003/11/28,0.0,5.462999999999999,2.659
2003/11/29,11.5,4.763,10.09
2003/11/30,10.7,5.025,7.35
2003/12/01,20.5,4.788,40.41
2003/12/02,2.6,4.59,19.95
2003/12/03,0.1,4.538,8.66
2003/12/04,0.0,4.704,5.516
2003/12/05,0.1,4.799,4.095
2003/12/06,0.0,5.247999999999998,3.34
2003/12/07,0.0,5.04,2.7739999999999996
2003/12/08,0.0,5.166,2.449
2003/12/09,0.0,5.16,2.238
2003/12/10,7.5,5.391,2.204
2003/12/11,3.4,5.426,5.496
2003/12/12,2.7,4.968,5.112
2003/12/13,1.2,5.547999999999999,5.073
2003/12/14,1.5,5.725,3.906
2003/12/15,0.2,4.96,2.972
2003/12/16,0.0,4.809,2.464
2003/12/17,0.0,4.851,2.279
2003/12/18,0.2,5.007,2.081
2003/12/19,0.3,5.1320000000000014,1.953
2003/12/20,21.1,5.049,6.242000000000001
2003/12/21,6.9,5.886,19.92
2003/12/22,10.5,5.795,7.93
2003/12/23,1.3,5.516,34.91
2003/12/24,0.0,5.664,12.27
2003/12/25,3.2,5.769,7.347
2003/12/26,4.1,5.694,9.966000000000001
2003/12/27,0.0,5.924,7.9
2003/12/28,0.0,5.44,5.064
2003/12/29,0.0,5.069,3.937
2003/12/30,0.1,4.8180000000000005,3.217
2003/12/31,17.9,4.195,3.693
2004/01/01,17.6,4.427,16.81
2004/01/02,0.4,4.402,29.66
2004/01/03,1.2,4.394,10.4
2004/01/04,0.3,4.827,8.496
2004/01/05,3.7,4.785,10.28
2004/01/06,0.0,5.269,10.72
2004/01/07,2.9,5.153,6.7410000000000005
2004/01/08,11.3,5.236000000000001,22.62
2004/01/09,0.1,5.6339999999999995,11.26
2004/01/10,4.6,5.231,6.943
2004/01/11,1.2,5.574,8.842
2004/01/12,6.2,5.3629999999999995,6.843
2004/01/13,0.1,5.558,9.863
2004/01/14,0.0,5.153,6.369
2004/01/15,14.8,5.026,14.4
2004/01/16,10.5,5.1080000000000005,32.77
2004/01/17,0.7,4.787,20.41
2004/01/18,12.6,4.763999999999999,14.47
2004/01/19,15.6,5.0889999999999995,47.73
2004/01/20,7.0,5.307,29.15
2004/01/21,0.1,5.31,20.2
2004/01/22,0.2,5.665,11.3
2004/01/23,4.9,5.671,9.254
2004/01/24,0.0,5.8660000000000005,9.401
2004/01/25,0.3,5.638,6.7170000000000005
2004/01/26,12.5,5.557,11.18
2004/01/27,6.8,5.396,12.75
2004/01/28,4.6,5.312,8.135
2004/01/29,0.2,4.69,6.636
2004/01/30,8.6,4.7410000000000005,22.85
2004/01/31,17.6,4.586,76.14
2004/02/01,1.2,4.591,26.88
2004/02/02,1.9,4.678999999999999,13.35
2004/02/03,1.1,4.846,10.17
2004/02/04,0.7,5.542000000000001,8.355
2004/02/05,0.0,5.254,6.692
2004/02/06,0.2,5.426,5.537000000000001
2004/02/07,4.0,5.644,5.096
2004/02/08,0.1,5.837999999999999,4.692
2004/02/09,0.3,5.3870000000000005,3.875
2004/02/10,3.1,5.695,4.107
2004/02/11,0.0,5.285,4.444
2004/02/12,0.0,5.122000000000001,3.693
2004/02/13,4.5,4.965,3.56
2004/02/14,11.2,4.7139999999999995,11.21
2004/02/15,1.2,4.516,14.28
2004/02/16,6.4,4.495,7.643
2004/02/17,1.5,4.765,10.63
2004/02/18,2.3,5.0089999999999995,7.44
2004/02/19,0.0,5.276,6.296
2004/02/20,0.0,5.468999999999999,5.196000000000001
2004/02/21,0.5,5.722,4.485
2004/02/22,1.6,6.072,4.033
2004/02/23,7.6,5.597,4.181
2004/02/24,2.2,5.7860000000000005,11.59
2004/02/25,0.2,5.707999999999999,6.977
2004/02/26,6.9,5.2,4.998
2004/02/27,14.4,4.7139999999999995,4.925
2004/02/28,13.3,4.325,5.395
2004/02/29,1.0,4.029,5.557
2004/03/01,0.2,4.021,4.9110000000000005
2004/03/02,0.0,4.282,4.595
2004/03/03,2.1,4.587,6.071000000000001
2004/03/04,0.6,4.737,28.83
2004/03/05,0.0,5.143,18.67
2004/03/06,2.5,5.392,19.85
2004/03/07,2.8,5.422999999999999,16.51
2004/03/08,0.0,5.542999999999999,10.81
2004/03/09,0.3,5.58,7.655
2004/03/10,2.2,5.59,6.849
2004/03/11,0.8,5.287999999999999,6.666
2004/03/12,8.9,5.2989999999999995,6.031000000000001
2004/03/13,0.8,4.968999999999999,11.61
2004/03/14,2.9,4.582,9.838
2004/03/15,0.0,4.772,7.34
2004/03/16,0.0,4.572,5.445
2004/03/17,0.0,4.963,4.417
2004/03/18,10.6,5.092,4.197
2004/03/19,2.7,5.481,13.15
2004/03/20,6.4,5.562,13.89
2004/03/21,3.8,5.985,8.667
2004/03/22,4.6,5.763999999999999,7.322
2004/03/23,4.9,5.478,7.303999999999999
2004/03/24,3.4,5.2589999999999995,10.4
2004/03/25,1.9,4.986000000000001,7.749
2004/03/26,0.2,4.789,6.324
2004/03/27,0.0,4.637,5.349
2004/03/28,0.0,4.301,4.552
2004/03/29,0.0,4.109,4.0
2004/03/30,0.0,3.965,3.66
2004/03/31,0.2,4.099,3.3739999999999997
2004/04/01,3.0,4.341,3.2110000000000003
2004/04/02,4.4,4.513999999999999,4.359
2004/04/03,17.5,5.058,16.2
2004/04/04,0.3,5.489,17.75
2004/04/05,5.5,5.796,9.242
2004/04/06,4.4,5.832999999999999,8.805
2004/04/07,1.1,5.721,9.121
2004/04/08,0.0,5.617000000000001,6.7410000000000005
2004/04/09,1.9,5.518,5.3260000000000005
2004/04/10,0.1,5.132999999999999,5.101
2004/04/11,0.0,4.782,4.374
2004/04/12,0.0,4.5360000000000005,3.8819999999999997
2004/04/13,0.0,4.369,3.455
2004/04/14,0.0,4.473,3.15
2004/04/15,1.2,4.834,2.888
2004/04/16,7.5,5.104,3.252
2004/04/17,9.7,5.401,4.474
2004/04/18,31.3,5.711,51.49
2004/04/19,0.3,5.2989999999999995,34.91
2004/04/20,0.2,5.545,9.351
2004/04/21,5.0,5.256,8.82
2004/04/22,0.3,5.428999999999999,7.671
2004/04/23,0.0,5.115,5.149
2004/04/24,0.0,4.9510000000000005,4.329
2004/04/25,9.2,4.736000000000001,3.84
2004/04/26,16.7,4.515,16.41
2004/04/27,10.9,4.361000000000001,18.48
2004/04/28,9.8,4.168,18.14
2004/04/29,3.2,4.323,20.15
2004/04/30,0.8,4.381,11.49
2004/05/01,0.0,4.665,7.686
2004/05/02,0.0,5.096,5.83
2004/05/03,6.1,5.547999999999999,4.879
2004/05/04,1.8,5.675,10.77
2004/05/05,3.1,5.771,7.409
2004/05/06,0.4,5.785,5.968999999999999
2004/05/07,7.0,5.775,5.016
2004/05/08,1.4,5.624,6.388
2004/05/09,0.3,5.313,5.61
2004/05/10,0.4,5.004,4.575
2004/05/11,0.1,4.854,3.912
2004/05/12,0.0,4.61,3.457
2004/05/13,0.5,4.694,3.097
2004/05/14,0.1,4.747,2.853
2004/05/15,0.0,4.95,2.588
2004/05/16,0.0,5.037,2.408
2004/05/17,0.0,5.244,2.184
2004/05/18,0.0,5.226,2.035
2004/05/19,0.0,5.354,1.865
2004/05/20,1.6,5.205,1.867
2004/05/21,0.7,5.23,1.844
2004/05/22,0.0,5.14,1.761
2004/05/23,0.0,4.893,1.653
2004/05/24,0.0,4.9110000000000005,1.5819999999999999
2004/05/25,0.0,4.776,1.547
2004/05/26,0.0,4.561,1.5219999999999998
2004/05/27,0.0,4.377,1.4709999999999999
2004/05/28,0.2,4.419,1.381
2004/05/29,0.2,4.588,1.364
2004/05/30,1.8,4.81,1.4180000000000001
2004/05/31,0.1,5.01,1.399
2004/06/01,4.2,5.327000000000001,1.3769999999999998
2004/06/02,0.3,5.4479999999999995,1.462
2004/06/03,5.6,5.537999999999999,1.459
2004/06/04,0.1,5.77,1.445
2004/06/05,0.0,5.648,1.2830000000000001
2004/06/06,0.0,5.5520000000000005,1.224
2004/06/07,0.1,5.4239999999999995,1.1640000000000001
2004/06/08,0.0,5.193,1.122
2004/06/09,0.0,5.0169999999999995,1.063
2004/06/10,0.1,4.9830000000000005,0.998
2004/06/11,0.6,4.912,0.95
2004/06/12,0.1,4.89,0.973
2004/06/13,0.0,4.684,0.9329999999999999
2004/06/14,0.0,4.864,0.925
2004/06/15,0.0,5.115,0.878
2004/06/16,0.2,4.931,0.85
2004/06/17,13.2,5.167000000000001,0.9209999999999999
2004/06/18,6.8,5.24,2.03
2004/06/19,5.4,5.313,1.642
2004/06/20,0.6,5.24,1.4080000000000001
2004/06/21,2.9,5.176,1.742
2004/06/22,16.8,5.069,1.714
2004/06/23,16.6,5.138999999999999,5.256
2004/06/24,20.2,4.908,12.32
2004/06/25,0.0,4.949,7.593
2004/06/26,1.8,4.692,2.966
2004/06/27,0.0,4.9030000000000005,2.234
2004/06/28,0.5,4.822,1.65
2004/06/29,0.0,5.013999999999999,1.4969999999999999
2004/06/30,3.1,5.218999999999999,1.5090000000000001
2004/07/01,0.0,5.547999999999999,1.4869999999999999
2004/07/02,5.1,5.67,1.26
2004/07/03,9.2,5.716,1.765
2004/07/04,10.5,5.676,7.68
2004/07/05,4.2,5.67,4.638999999999999
2004/07/06,0.6,5.569,2.845
2004/07/07,0.8,5.375,2.168
2004/07/08,13.2,5.352,2.24
2004/07/09,3.5,5.112,14.05
2004/07/10,1.6,4.887,5.073
2004/07/11,1.2,4.793,3.133
2004/07/12,0.1,4.656000000000001,2.424
2004/07/13,2.1,4.667,2.016
2004/07/14,1.1,4.775,1.85
2004/07/15,1.3,4.891,1.669
2004/07/16,2.6,5.008,1.5590000000000002
2004/07/17,5.4,5.182,2.075
2004/07/18,0.0,5.242000000000001,2.101
2004/07/19,0.4,5.332999999999999,1.505
2004/07/20,2.0,5.289,1.31
2004/07/21,0.0,5.231,1.268
2004/07/22,3.0,5.196000000000001,1.245
2004/07/23,0.1,5.184,1.2409999999999999
2004/07/24,6.9,5.105,1.189
2004/07/25,1.7,5.039,1.589
2004/07/26,0.0,4.86,1.7280000000000002
2004/07/27,0.1,4.819,1.29
2004/07/28,0.0,4.797,1.107
2004/07/29,6.5,4.975,1.083
2004/07/30,0.6,5.312,1.305
2004/07/31,0.0,5.462000000000001,1.133
2004/08/01,0.1,5.553999999999999,1.057
2004/08/02,4.4,5.6979999999999995,1.008
2004/08/03,4.4,5.7829999999999995,1.146
2004/08/04,1.6,5.811,1.382
2004/08/05,0.6,5.662999999999999,1.28
2004/08/06,0.0,5.4110000000000005,1.0979999999999999
2004/08/07,0.0,5.194,1.0
2004/08/08,2.2,4.815,0.917
2004/08/09,34.2,4.586,5.337999999999999
2004/08/10,14.5,4.3660000000000005,24.29
2004/08/11,10.6,4.395,11.71
2004/08/12,15.7,4.559,17.27
2004/08/13,0.9,4.885,16.26
2004/08/14,0.0,4.9639999999999995,6.162000000000001
2004/08/15,0.4,5.122000000000001,3.697
2004/08/16,0.1,5.416,2.792
2004/08/17,14.1,5.542999999999999,2.469
2004/08/18,2.7,5.632999999999999,7.412000000000001
2004/08/19,22.5,5.532,8.595
2004/08/20,0.6,5.787999999999999,33.75
2004/08/21,1.4,5.566,8.681000000000001
2004/08/22,4.4,5.295,5.875
2004/08/23,7.9,5.065,11.92
2004/08/24,4.8,4.8469999999999995,10.33
2004/08/25,0.6,4.776,6.5760000000000005
2004/08/26,2.4,4.761,4.363
2004/08/27,0.0,5.1579999999999995,3.665
2004/08/28,0.2,5.372000000000001,2.8280000000000003
2004/08/29,2.4,5.577999999999999,2.541
2004/08/30,2.7,5.877999999999999,2.445
2004/08/31,0.0,5.98,2.408
2004/09/01,0.0,5.99,2.05
2004/09/02,0.0,5.872000000000001,1.838
2004/09/03,0.0,5.7,1.7080000000000002
2004/09/04,0.0,5.4510000000000005,1.617
2004/09/05,0.0,5.074,1.551
2004/09/06,0.7,4.703,1.537
2004/09/07,0.1,4.205,1.5119999999999998
2004/09/08,0.0,4.044,1.402
2004/09/09,0.0,4.157,1.3330000000000002
2004/09/10,0.4,4.428,1.31
2004/09/11,0.6,4.692,1.3119999999999998
2004/09/12,2.2,5.228,1.242
2004/09/13,0.0,5.332000000000001,1.254
2004/09/14,5.9,5.647,1.2790000000000001
2004/09/15,0.0,5.795,1.42
2004/09/16,1.9,5.4910000000000005,1.236
2004/09/17,0.3,5.827999999999999,1.199
2004/09/18,0.4,5.78,1.203
2004/09/19,0.1,5.805,1.099
2004/09/20,0.0,5.391,1.0170000000000001
2004/09/21,0.9,5.382000000000001,0.997
2004/09/22,1.9,4.908,1.014
2004/09/23,1.1,4.959,1.043
2004/09/24,0.1,4.967,1.001
2004/09/25,0.2,5.147,1.002
2004/09/26,0.0,5.212000000000001,0.991
2004/09/27,0.0,6.025,0.9640000000000001
2004/09/28,1.9,5.761,0.9590000000000001
2004/09/29,1.0,5.867000000000001,0.9640000000000001
2004/09/30,1.7,5.7589999999999995,1.028
2004/10/01,2.7,5.742999999999999,1.058
2004/10/02,2.2,5.5360000000000005,1.074
2004/10/03,5.4,5.502999999999999,1.0190000000000001
2004/10/04,1.3,5.127000000000001,1.534
2004/10/05,1.7,4.645,1.439
2004/10/06,0.0,4.302,1.131
2004/10/07,4.9,4.238,1.069
2004/10/08,4.1,4.306,1.476
2004/10/09,0.2,4.329,1.635
2004/10/10,0.0,4.681,1.3019999999999998
2004/10/11,0.0,4.895,1.124
2004/10/12,6.6,5.101,1.064
2004/10/13,9.1,5.465,2.734
2004/10/14,7.1,5.727,5.754
2004/10/15,10.8,5.7620000000000005,7.627999999999999
2004/10/16,27.9,5.92,23.68
2004/10/17,1.2,5.757000000000001,32.91
2004/10/18,0.0,5.59,7.755
2004/10/19,14.6,5.365,4.659
2004/10/20,7.2,5.216,24.57
2004/10/21,8.7,4.393,16.89
2004/10/22,23.1,4.867,33.19
2004/10/23,1.3,4.971,34.88
2004/10/24,5.6,5.129,12.14
2004/10/25,0.8,5.307,14.18
2004/10/26,0.0,5.635,7.455
2004/10/27,2.8,5.642,5.935
2004/10/28,4.7,5.767,7.297999999999999
2004/10/29,7.4,5.8229999999999995,22.44
2004/10/30,0.0,5.605,9.761000000000001
2004/10/31,0.0,5.356,6.226
2004/11/01,0.0,5.16,4.976
2004/11/02,1.8,4.9030000000000005,4.5489999999999995
2004/11/03,1.9,4.6930000000000005,4.452
2004/11/04,0.1,4.542,4.507
2004/11/05,1.8,4.416,3.719
2004/11/06,1.1,4.333,3.7089999999999996
2004/11/07,4.1,4.598,3.943
2004/11/08,3.3,4.706,6.921
2004/11/09,8.2,4.973,8.013
2004/11/10,5.3,5.318,19.08
2004/11/11,0.0,5.34,10.92
2004/11/12,1.7,5.881,6.572
2004/11/13,0.0,5.9639999999999995,4.846
2004/11/14,0.0,5.652,4.083
2004/11/15,0.9,5.79,3.73
2004/11/16,1.3,5.4479999999999995,3.593
2005/01/19,1.9,4.493,2.6010000000000004
2005/01/20,0.6,5.08,2.5140000000000002
2005/01/21,0.0,4.94,2.157
2005/01/22,1.0,4.881,2.02
2005/01/23,4.4,5.37,2.1069999999999998
2005/01/24,8.6,5.175,3.642
2005/01/25,6.5,5.178,12.81
2005/01/26,2.6,5.181,8.92
2005/01/27,4.4,5.38,8.715
2005/01/28,8.0,5.3260000000000005,15.55
2005/01/29,0.6,5.209,12.93
2005/01/30,0.1,5.312,6.827999999999999
2005/01/31,2.3,5.255,5.206
2005/02/01,0.3,4.928999999999999,5.812
2005/02/02,0.0,4.673,4.708
2005/02/03,0.0,4.487,3.9539999999999997
2005/02/04,0.0,4.546,3.533
2005/02/05,1.4,4.5169999999999995,3.338
2005/02/06,0.1,4.656000000000001,3.235
2005/02/07,0.0,4.93,3.0069999999999997
2005/02/08,0.0,5.47,2.802
2005/02/09,1.2,5.796,2.695
2005/02/10,0.0,6.2010000000000005,2.6830000000000003
2005/02/11,7.3,5.968,2.688
2005/02/12,0.1,6.265,5.18
2005/02/13,2.3,6.138,3.543
2005/02/14,3.2,5.57,3.3819999999999997
2005/02/15,0.7,4.863,4.364
2005/02/16,2.0,4.593,3.39
2005/02/17,0.1,4.242,3.34
2005/02/18,0.2,4.495,3.128
2005/02/19,3.3,4.572,2.718
2005/02/20,11.3,4.641,4.477
2005/02/21,9.5,4.75,7.24
2005/02/22,6.4,4.967,7.294
2005/02/23,13.3,5.065,6.56
2005/02/24,13.3,5.388,13.33
2005/02/25,7.9,5.343,16.8
2005/02/26,1.6,5.364,39.23
2005/02/27,1.4,5.331,14.62
2005/02/28,3.1,5.419,9.758
2005/03/01,7.3,5.2379999999999995,12.84
2005/03/02,6.6,4.923,10.71
2005/03/03,4.1,4.598,7.934
2005/03/04,0.4,4.919,15.4
2005/03/05,4.0,4.5760000000000005,15.44
2005/03/06,0.1,4.282,10.21
2005/03/07,1.3,4.742,18.29
2005/03/08,1.9,5.125,39.0
2005/03/09,0.7,5.351,23.57
2005/03/10,0.1,5.631,15.07
2005/03/11,2.9,6.284,21.58
2005/03/12,0.0,6.04,10.54
2005/03/13,0.0,5.9510000000000005,7.247000000000001
2005/03/14,4.6,5.704,7.324
2005/03/15,0.6,5.153,14.23
2005/03/16,0.0,5.031000000000001,8.642000000000001
2005/03/17,0.0,4.794,5.604
2005/03/18,0.4,4.363,4.579
2005/03/19,0.0,4.059,4.091
2005/03/20,0.1,4.1819999999999995,3.7880000000000003
2005/03/21,0.1,4.338,3.552
2005/03/22,2.1,4.7139999999999995,3.4530000000000003
2005/03/23,0.0,5.189,3.3160000000000003
2005/03/24,0.5,5.292999999999999,3.03
2005/03/25,1.1,5.59,2.892
2005/03/26,3.0,5.676,3.0789999999999997
2005/03/27,17.1,5.66,18.34
2005/03/28,0.2,5.617999999999999,16.98
2005/03/29,0.3,5.45,6.882000000000001
2005/03/30,0.1,5.312,5.151
2005/03/31,0.0,4.968,4.31
2005/04/01,0.0,4.815,3.766
2005/04/02,0.0,4.622,3.391
2005/04/03,2.8,4.5569999999999995,3.023
2005/04/04,0.0,4.7010000000000005,3.088
2005/04/05,7.1,5.079,2.7680000000000002
2005/04/06,5.7,5.22,5.541
2005/04/07,6.6,5.812,6.412000000000001
2005/04/08,0.7,6.162000000000001,8.625
2005/04/09,1.6,5.763,5.267
2005/04/10,0.0,5.733,4.284
2005/04/11,0.0,5.581,3.281
2005/04/12,0.7,5.517,2.8989999999999996
2005/04/13,3.7,5.221,2.867
2005/04/14,10.3,5.0,5.507999999999999
2005/04/15,33.2,4.809,76.11
2005/04/16,0.0,4.341,38.03
2005/04/17,6.7,4.1819999999999995,9.998
2005/04/18,2.4,4.4110000000000005,15.19
2005/04/19,4.0,4.312,8.818
2005/04/20,0.1,4.734,7.9270000000000005
2005/04/21,0.0,4.84,5.683
2005/04/22,0.0,5.166,4.649
2005/04/23,0.1,5.409,4.016
2005/04/24,0.0,5.561,3.6260000000000003
2005/04/25,0.2,5.652,3.307
2005/04/26,3.6,5.599,3.228
2005/04/27,1.2,5.542999999999999,3.234
2005/04/28,0.0,5.362,2.943
2005/04/29,3.5,5.412999999999999,2.679
2005/04/30,3.7,5.004,2.887
2005/05/01,0.1,4.848,3.323
2005/05/02,1.0,4.793,2.8569999999999998
2005/05/03,12.1,4.894,4.409
2005/05/04,0.0,5.088,8.884
2005/05/05,0.1,5.251,4.019
2005/05/06,0.4,5.561,2.955
2005/05/07,4.2,5.746,2.8110000000000004
2005/05/08,4.4,5.721,3.318
2005/05/09,4.3,5.605,3.228
2005/05/10,0.0,5.456,3.839
2005/05/11,0.0,5.224,2.82
2005/05/12,0.0,5.077,2.36
2005/05/13,0.0,4.8919999999999995,2.147
2005/05/14,0.0,4.763999999999999,2.005
2005/05/15,1.0,4.504,1.9280000000000002
2005/05/16,0.6,4.633,1.9
2005/05/17,0.2,4.279,1.824
2005/05/18,2.7,4.442,1.7369999999999999
2005/05/19,0.7,4.539,1.835
2005/05/20,2.0,4.917,1.871
2005/05/21,1.0,5.268,1.815
2005/05/22,4.7,5.409,1.715
2005/05/23,2.7,5.47,1.916
2005/05/24,4.0,5.651,2.12
2005/05/25,0.0,5.603,2.1719999999999997
2005/05/26,0.1,5.716,1.7080000000000002
2005/05/27,0.2,5.61,1.506
2005/05/28,0.0,5.256,1.4169999999999998
2005/05/29,0.0,5.077,1.286
2005/05/30,0.0,4.987,1.222
2005/05/31,1.3,4.944,1.198
2005/06/01,3.8,4.877,1.27
2005/06/02,0.6,5.078,1.4
2005/06/03,3.6,5.202999999999999,1.473
2005/06/04,0.5,5.31,1.5090000000000001
2005/06/05,0.4,5.316,1.337
2005/06/06,0.0,5.281000000000001,1.244
2005/06/07,0.0,5.167999999999999,1.119
2005/06/08,0.0,5.151,1.072
2005/06/09,0.0,5.178999999999999,1.036
2005/06/10,0.5,5.16,0.98
2005/06/11,1.0,5.12,0.991
2005/06/12,4.3,5.013,1.051
2005/06/13,1.1,4.893,1.153
2005/06/14,1.1,4.771,1.16
2005/06/15,0.6,4.624,1.1059999999999999
2005/06/16,0.1,4.622,1.094
2005/06/17,0.0,4.738,1.067
2005/06/18,0.0,4.774,1.033
2005/06/19,19.4,4.974,4.756
2005/06/20,0.0,5.272,4.078
2005/06/21,0.0,5.382000000000001,1.6280000000000001
2005/06/22,0.0,5.5760000000000005,1.275
2005/06/23,0.0,5.8,1.0659999999999998
2005/06/24,2.6,5.76,1.008
2005/06/25,0.1,5.702999999999999,1.0170000000000001
2005/06/26,0.0,5.481,0.9470000000000001
2005/06/27,0.0,5.5329999999999995,0.851
2005/06/28,0.3,5.332000000000001,0.8490000000000001
2005/06/29,2.3,5.255,0.873
2005/06/30,11.4,5.159,1.122
2005/07/01,0.3,5.005,1.5719999999999998
2005/07/02,0.4,4.925,1.081
2005/07/03,0.5,5.166,0.917
2005/07/04,2.0,5.332999999999999,0.853
2005/07/05,16.5,5.29,0.968
2005/07/06,40.1,5.401,18.99
2005/07/07,1.3,5.376,31.16
2005/07/08,0.0,5.297000000000001,5.766
2005/07/09,0.0,5.27,3.156
2005/07/10,0.0,5.145,2.161
2005/07/11,0.0,5.092,1.734
2005/07/12,0.0,4.9510000000000005,1.484
2005/07/13,0.0,4.956,1.331
2005/07/14,0.4,4.822,1.255
2005/07/15,0.0,4.9030000000000005,1.202
2005/07/16,0.0,4.724,1.12
2005/07/17,0.0,4.7589999999999995,1.036
2005/07/18,0.6,4.959,1.0090000000000001
2005/07/19,0.3,5.111000000000001,0.972
2005/07/20,0.1,5.497000000000001,0.9209999999999999
2005/07/21,0.6,5.852,0.914
2005/07/22,0.1,5.886,0.9420000000000001
2005/07/23,0.0,5.956,0.9440000000000001
2005/07/24,0.0,6.011,0.941
2005/07/25,0.4,6.037000000000001,0.895
2005/07/26,0.0,5.841,0.884
2005/07/27,2.3,5.582999999999999,0.853
2005/07/28,30.8,5.307,4.382
2005/07/29,0.0,5.004,5.872999999999999
2005/07/30,17.3,4.773,5.189
2005/07/31,0.0,4.743,7.745
2005/08/01,0.0,4.681,3.0639999999999996
2005/08/02,0.1,4.783,2.0380000000000003
2005/08/03,0.3,5.066,1.536
2005/08/04,1.8,5.192,1.32
2005/08/05,0.6,5.311,1.271
2005/08/06,0.8,5.438,1.197
2005/08/07,0.0,5.5360000000000005,1.129
2005/08/08,0.0,5.621,1.045
2005/08/09,4.6,5.492999999999999,1.09
2005/08/10,1.2,5.431,1.213
2005/08/11,5.0,5.324,1.227
2005/08/12,1.8,5.156000000000001,1.368
2005/08/13,4.4,4.862,1.207
2005/08/14,1.8,4.848,1.472
2005/08/15,0.0,4.601,1.4769999999999999
2005/08/16,0.0,4.729,1.1740000000000002
2005/08/17,0.0,5.086,1.047
2005/08/18,16.4,5.4479999999999995,1.173
2005/08/19,0.0,5.746,3.5189999999999997
2005/08/20,0.0,5.915,1.672
2005/08/21,0.3,5.946000000000001,1.2109999999999999
2005/08/22,3.9,6.053999999999999,1.187
2005/08/23,3.2,6.059,1.185
2005/08/24,3.5,5.819,1.185
2005/08/25,7.3,5.885,2.109
2005/08/26,0.1,5.297999999999999,2.4530000000000003
2005/08/27,0.0,4.827,1.456
2005/08/28,0.0,4.396,1.1420000000000001
2005/08/29,0.0,4.702,1.005
2005/08/30,0.0,4.623,0.917
2005/08/31,11.0,4.691,1.524
2005/09/01,0.0,4.997,2.504
2005/09/02,0.0,5.17,1.3230000000000002
2005/09/03,0.0,5.252999999999999,1.056
2005/09/04,0.1,5.348,0.996
2005/09/05,0.0,5.5729999999999995,0.934
2005/09/06,0.0,5.662000000000001,0.888
2005/09/07,0.0,5.612,0.836
2005/09/08,16.5,5.486000000000001,0.943
2005/09/09,3.7,5.513,4.987
2005/09/10,0.4,5.197,3.9219999999999997
2005/09/11,0.0,4.91,2.281
2005/09/12,0.0,4.592,1.587
2005/09/13,0.1,4.4910000000000005,1.2229999999999999
2005/09/14,6.0,5.2410000000000005,1.068
2005/09/15,10.5,5.265,1.742
2005/09/16,1.1,5.551,4.833
2005/09/17,0.2,5.593,2.427
2005/09/18,0.0,6.0760000000000005,1.6469999999999998
2005/09/19,0.0,6.138,1.314
2005/09/20,0.0,6.364,1.1420000000000001
2005/09/21,0.0,6.062,1.054
2005/09/22,0.0,5.73,1.022
2005/09/23,4.9,5.355,1.193
2005/09/24,0.6,5.267,1.232
2005/09/25,0.8,4.841,1.094
2005/09/26,0.4,4.3180000000000005,1.0390000000000001
2005/09/27,0.4,4.735,0.9990000000000001
2005/09/28,3.2,4.737,0.9309999999999999
2005/09/29,1.6,5.043,0.9790000000000001
2005/09/30,4.2,4.857,1.025
2005/10/01,0.7,5.547000000000001,1.3159999999999998
2005/10/02,0.0,5.551,1.129
2005/10/03,0.0,5.455,0.972
2005/10/04,0.0,5.51,0.924
2005/10/05,0.0,5.581,0.902
2005/10/06,0.0,5.65,0.89
2005/10/07,0.0,5.581,0.903
2005/10/08,6.0,5.562,0.972
2005/10/09,0.0,5.252999999999999,1.24
2005/10/10,0.0,4.915,1.093
2005/10/11,3.1,4.783,1.001
2005/10/12,5.1,4.7010000000000005,1.113
2005/10/13,0.0,4.905,1.7530000000000001
2005/10/14,0.1,4.989,1.446
2005/10/15,0.1,5.355,1.1909999999999998
2005/10/16,0.0,5.591,1.089
2005/10/17,0.0,5.797999999999999,1.0190000000000001
2005/10/18,2.2,5.892,0.9620000000000001
